source,subproject,id,site,subsite,year,month,day,SamplingType_1,SamplingType_2,SamplingType_3,latitude,longitude,seagrass,bathy_m,subObs,subObs_JT,SubObs_Jtcat,percent.cover,percent.cover.cat,percent.cover.notes,,
EAC_2019_2021,,6614,North River,,2020,9,8,Opportunistic kayak survey,,,46.24936,-60.60052,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6615,North River,,2020,9,8,Opportunistic kayak survey,,,46.24932,-60.60063,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6616,North River,,2020,9,8,Opportunistic kayak survey,,,46.24926,-60.60073,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6617,North River,,2020,9,8,Opportunistic kayak survey,,,46.24922,-60.60084,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6618,North River,,2020,9,8,Opportunistic kayak survey,,,46.24917,-60.60095,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6619,North River,,2020,9,8,Opportunistic kayak survey,,,46.24911,-60.60105,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6620,North River,,2020,9,8,Opportunistic kayak survey,,,46.24905,-60.60116,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6621,North River,,2020,9,8,Opportunistic kayak survey,,,46.249,-60.60127,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6622,North River,,2020,9,8,Opportunistic kayak survey,,,46.24894,-60.60138,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6623,North River,,2020,9,8,Opportunistic kayak survey,,,46.2489,-60.60151,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6624,North River,,2020,9,8,Opportunistic kayak survey,,,46.24883,-60.60163,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6625,North River,,2020,9,8,Opportunistic kayak survey,,,46.24876,-60.60173,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6626,North River,,2020,9,8,Opportunistic kayak survey,,,46.2487,-60.60183,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6627,North River,,2020,9,8,Opportunistic kayak survey,,,46.24863,-60.60193,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6628,North River,,2020,9,8,Opportunistic kayak survey,,,46.24858,-60.60206,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6629,North River,,2020,9,8,Opportunistic kayak survey,,,46.24851,-60.60216,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6630,North River,,2020,9,8,Opportunistic kayak survey,,,46.24846,-60.60228,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6631,North River,,2020,9,8,Opportunistic kayak survey,,,46.24838,-60.60238,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6632,North River,,2020,9,8,Opportunistic kayak survey,,,46.24831,-60.60246,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6633,North River,,2020,9,8,Opportunistic kayak survey,,,46.24824,-60.60257,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6634,North River,,2020,9,8,Opportunistic kayak survey,,,46.24818,-60.60267,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6635,North River,,2020,9,8,Opportunistic kayak survey,,,46.24813,-60.60274,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6636,North River,,2020,9,8,Opportunistic kayak survey,,,46.24808,-60.6028,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6637,North River,,2020,9,8,Opportunistic kayak survey,,,46.24801,-60.60285,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6638,North River,,2020,9,8,Opportunistic kayak survey,,,46.24797,-60.60285,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6639,North River,,2020,9,8,Opportunistic kayak survey,,,46.24789,-60.60278,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6640,North River,,2020,9,8,Opportunistic kayak survey,,,46.24785,-60.60273,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6641,North River,,2020,9,8,Opportunistic kayak survey,,,46.2478,-60.60267,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6642,North River,,2020,9,8,Opportunistic kayak survey,,,46.24775,-60.60259,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6643,North River,,2020,9,8,Opportunistic kayak survey,,,46.24769,-60.60247,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6644,North River,,2020,9,8,Opportunistic kayak survey,,,46.24762,-60.60236,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6645,North River,,2020,9,8,Opportunistic kayak survey,,,46.24757,-60.60222,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6646,North River,,2020,9,8,Opportunistic kayak survey,,,46.24754,-60.60209,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6647,North River,,2020,9,8,Opportunistic kayak survey,,,46.2475,-60.60195,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6648,North River,,2020,9,8,Opportunistic kayak survey,,,46.24749,-60.60181,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6649,North River,,2020,9,8,Opportunistic kayak survey,,,46.24747,-60.60168,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6650,North River,,2020,9,8,Opportunistic kayak survey,,,46.24746,-60.60156,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6651,North River,,2020,9,8,Opportunistic kayak survey,,,46.24746,-60.60148,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6652,North River,,2020,9,8,Opportunistic kayak survey,,,46.24745,-60.60137,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6653,North River,,2020,9,8,Opportunistic kayak survey,,,46.24745,-60.60123,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6654,North River,,2020,9,8,Opportunistic kayak survey,,,46.24744,-60.6011,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6655,North River,,2020,9,8,Opportunistic kayak survey,,,46.24742,-60.601,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6656,North River,,2020,9,8,Opportunistic kayak survey,,,46.24786,-60.59864,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6657,North River,,2020,9,8,Opportunistic kayak survey,,,46.24788,-60.59856,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6658,North River,,2020,9,8,Opportunistic kayak survey,,,46.24791,-60.5985,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6659,North River,,2020,9,8,Opportunistic kayak survey,,,46.24795,-60.59841,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6660,North River,,2020,9,8,Opportunistic kayak survey,,,46.24799,-60.59829,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6661,North River,,2020,9,8,Opportunistic kayak survey,,,46.24802,-60.59822,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6662,North River,,2020,9,8,Opportunistic kayak survey,,,46.24805,-60.59818,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6663,North River,,2020,9,8,Opportunistic kayak survey,,,46.24809,-60.59807,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6664,North River,,2020,9,8,Opportunistic kayak survey,,,46.24815,-60.59797,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6665,North River,,2020,9,8,Opportunistic kayak survey,,,46.24819,-60.59788,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6666,North River,,2020,9,8,Opportunistic kayak survey,,,46.24821,-60.59784,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6667,North River,,2020,9,8,Opportunistic kayak survey,,,46.24826,-60.59776,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6668,North River,,2020,9,8,Opportunistic kayak survey,,,46.2483,-60.59764,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6669,North River,,2020,9,8,Opportunistic kayak survey,,,46.24836,-60.59753,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6670,North River,,2020,9,8,Opportunistic kayak survey,,,46.24843,-60.59741,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6671,North River,,2020,9,8,Opportunistic kayak survey,,,46.24849,-60.5973,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6672,North River,,2020,9,8,Opportunistic kayak survey,,,46.24855,-60.59717,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6673,North River,,2020,9,8,Opportunistic kayak survey,,,46.24863,-60.59706,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6674,North River,,2020,9,8,Opportunistic kayak survey,,,46.24868,-60.59696,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6675,North River,,2020,9,8,Opportunistic kayak survey,,,46.24874,-60.59684,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6676,North River,,2020,9,8,Opportunistic kayak survey,,,46.24879,-60.59671,1,,,mixed,2,NA,NA,,,
EAC_2019_2021,,6677,North River,,2020,9,8,Opportunistic kayak survey,,,46.24884,-60.59662,1,,,mixed,2,NA,NA,,,
EAC_2019_2021,,6678,North River,,2020,9,8,Opportunistic kayak survey,,,46.24889,-60.59657,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6679,North River,,2020,9,8,Opportunistic kayak survey,,,46.24892,-60.59646,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6680,North River,,2020,9,8,Opportunistic kayak survey,,,46.24897,-60.59624,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6681,North River,,2020,9,8,Opportunistic kayak survey,,,46.24919,-60.5956,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6682,North River,,2020,9,8,Opportunistic kayak survey,,,46.24923,-60.59545,0,,,mixed,2,NA,NA,,,
EAC_2019_2021,,6683,North River,,2020,9,8,Opportunistic kayak survey,,,46.24927,-60.59535,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6684,North River,,2020,9,8,Opportunistic kayak survey,,,46.24929,-60.59521,0,,,mixed,2,NA,NA,,,
EAC_2019_2021,,6685,North River,,2020,9,8,Opportunistic kayak survey,,,46.24932,-60.59511,0,,,mixed,2,NA,NA,,,
EAC_2019_2021,,6686,North River,,2020,9,8,Opportunistic kayak survey,,,46.26856,-60.60086,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6687,North River,,2020,9,8,Opportunistic kayak survey,,,46.26856,-60.60088,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6688,North River,,2020,9,8,Opportunistic kayak survey,,,46.26859,-60.60099,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6689,North River,,2020,9,8,Opportunistic kayak survey,,,46.26863,-60.60103,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6690,North River,,2020,9,8,Opportunistic kayak survey,,,46.26864,-60.60105,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6691,North River,,2020,9,8,Opportunistic kayak survey,,,46.2687,-60.60114,0,,,mixed,2,NA,NA,,,
EAC_2019_2021,,6692,North River,,2020,9,8,Opportunistic kayak survey,,,46.26874,-60.60122,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6693,North River,,2020,9,8,Opportunistic kayak survey,,,46.2688,-60.60128,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6694,North River,,2020,9,8,Opportunistic kayak survey,,,46.26885,-60.60135,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6695,North River,,2020,9,8,Opportunistic kayak survey,,,46.26892,-60.60142,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6696,North River,,2020,9,8,Opportunistic kayak survey,,,46.26899,-60.60149,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6697,North River,,2020,9,8,Opportunistic kayak survey,,,46.26906,-60.60158,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6698,North River,,2020,9,8,Opportunistic kayak survey,,,46.26914,-60.60167,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6699,North River,,2020,9,8,Opportunistic kayak survey,,,46.26923,-60.60176,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6700,North River,,2020,9,8,Opportunistic kayak survey,,,46.26932,-60.60184,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6701,North River,,2020,9,8,Opportunistic kayak survey,,,46.26939,-60.6019,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6702,North River,,2020,9,8,Opportunistic kayak survey,,,46.26946,-60.60196,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6703,North River,,2020,9,8,Opportunistic kayak survey,,,46.26956,-60.60202,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6704,North River,,2020,9,8,Opportunistic kayak survey,,,46.26963,-60.60208,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6705,North River,,2020,9,8,Opportunistic kayak survey,,,46.26973,-60.60211,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6706,North River,,2020,9,8,Opportunistic kayak survey,,,46.26983,-60.60213,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6707,North River,,2020,9,8,Opportunistic kayak survey,,,46.26991,-60.60216,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6708,North River,,2020,9,8,Opportunistic kayak survey,,,46.27001,-60.60221,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6709,North River,,2020,9,8,Opportunistic kayak survey,,,46.2701,-60.60226,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6710,North River,,2020,9,8,Opportunistic kayak survey,,,46.27018,-60.60231,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6711,North River,,2020,9,8,Opportunistic kayak survey,,,46.27028,-60.60236,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6712,North River,,2020,9,8,Opportunistic kayak survey,,,46.27037,-60.60241,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6713,North River,,2020,9,8,Opportunistic kayak survey,,,46.27047,-60.6025,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6714,North River,,2020,9,8,Opportunistic kayak survey,,,46.27056,-60.60256,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6715,North River,,2020,9,8,Opportunistic kayak survey,,,46.27064,-60.60265,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6716,North River,,2020,9,8,Opportunistic kayak survey,,,46.27073,-60.6027,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6717,North River,,2020,9,8,Opportunistic kayak survey,,,46.27081,-60.60275,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6718,North River,,2020,9,8,Opportunistic kayak survey,,,46.27087,-60.60282,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6719,North River,,2020,9,8,Opportunistic kayak survey,,,46.27096,-60.60289,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6720,North River,,2020,9,8,Opportunistic kayak survey,,,46.27105,-60.60297,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6721,North River,,2020,9,8,Opportunistic kayak survey,,,46.27114,-60.60306,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6722,North River,,2020,9,8,Opportunistic kayak survey,,,46.27123,-60.60315,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6723,North River,,2020,9,8,Opportunistic kayak survey,,,46.27131,-60.60323,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6724,North River,,2020,9,8,Opportunistic kayak survey,,,46.27138,-60.60331,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6725,North River,,2020,9,8,Opportunistic kayak survey,,,46.27143,-60.60339,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6726,North River,,2020,9,8,Opportunistic kayak survey,,,46.2715,-60.60347,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6727,North River,,2020,9,8,Opportunistic kayak survey,,,46.27158,-60.60355,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6728,North River,,2020,9,8,Opportunistic kayak survey,,,46.27165,-60.60364,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6729,North River,,2020,9,8,Opportunistic kayak survey,,,46.27171,-60.60378,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6730,North River,,2020,9,8,Opportunistic kayak survey,,,46.27176,-60.60387,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6731,North River,,2020,9,8,Opportunistic kayak survey,,,46.27183,-60.60398,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6732,North River,,2020,9,8,Opportunistic kayak survey,,,46.2719,-60.60408,1,,,mixed,2,NA,NA,,,
EAC_2019_2021,,6733,North River,,2020,9,8,Opportunistic kayak survey,,,46.27196,-60.60416,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6734,North River,,2020,9,8,Opportunistic kayak survey,,,46.27204,-60.60426,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6735,North River,,2020,9,8,Opportunistic kayak survey,,,46.2721,-60.60434,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6736,North River,,2020,9,8,Opportunistic kayak survey,,,46.27216,-60.60441,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6737,North River,,2020,9,8,Opportunistic kayak survey,,,46.27224,-60.60447,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6738,North River,,2020,9,8,Opportunistic kayak survey,,,46.27232,-60.60453,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6739,North River,,2020,9,8,Opportunistic kayak survey,,,46.27244,-60.60458,0,,,mixed,2,NA,NA,,,
EAC_2019_2021,,6740,North River,,2020,9,8,Opportunistic kayak survey,,,46.27254,-60.60466,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6741,North River,,2020,9,8,Opportunistic kayak survey,,,46.27262,-60.60472,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6742,North River,,2020,9,8,Opportunistic kayak survey,,,46.27272,-60.60478,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6743,North River,,2020,9,8,Opportunistic kayak survey,,,46.27277,-60.60487,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6744,North River,,2020,9,8,Opportunistic kayak survey,,,46.27287,-60.60494,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6745,North River,,2020,9,8,Opportunistic kayak survey,,,46.27296,-60.60501,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6746,North River,,2020,9,8,Opportunistic kayak survey,,,46.27306,-60.60506,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6747,North River,,2020,9,8,Opportunistic kayak survey,,,46.27314,-60.6051,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6748,North River,,2020,9,8,Opportunistic kayak survey,,,46.27323,-60.60515,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6749,North River,,2020,9,8,Opportunistic kayak survey,,,46.27332,-60.60521,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6750,North River,,2020,9,8,Opportunistic kayak survey,,,46.2734,-60.60527,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6751,North River,,2020,9,8,Opportunistic kayak survey,,,46.27349,-60.60533,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6752,North River,,2020,9,8,Opportunistic kayak survey,,,46.27357,-60.6054,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6753,North River,,2020,9,8,Opportunistic kayak survey,,,46.27365,-60.60545,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6754,North River,,2020,9,8,Opportunistic kayak survey,,,46.27367,-60.6055,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6755,North River,,2020,9,8,Opportunistic kayak survey,,,46.27372,-60.60552,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6756,North River,,2020,9,8,Opportunistic kayak survey,,,46.27381,-60.60558,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6757,North River,,2020,9,8,Opportunistic kayak survey,,,46.27389,-60.60563,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6758,North River,,2020,9,8,Opportunistic kayak survey,,,46.27396,-60.60571,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6759,North River,,2020,9,8,Opportunistic kayak survey,,,46.27404,-60.60574,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6760,North River,,2020,9,8,Opportunistic kayak survey,,,46.27411,-60.60582,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6761,North River,,2020,9,8,Opportunistic kayak survey,,,46.27419,-60.60588,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6762,North River,,2020,9,8,Opportunistic kayak survey,,,46.27425,-60.60592,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6763,North River,,2020,9,8,Opportunistic kayak survey,,,46.27434,-60.60599,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6764,North River,,2020,9,8,Opportunistic kayak survey,,,46.27443,-60.60606,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6765,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15017,-64.61123,1,,,mixed,2,15,2,,,
EAC_2019_2021,,6766,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15061,-64.60854,1,,,soft,1,15,2,,,
EAC_2019_2021,,6767,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15493,-64.60291,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6768,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15577,-64.60007,1,,,soft,1,37.5,3,,,
EAC_2019_2021,,6769,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15667,-64.59913,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6770,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15831,-64.59735,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6771,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15846,-64.59728,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6772,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15852,-64.59697,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,6773,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15979,-64.59518,0,,,rock,3,NA,NA,,,
EAC_2019_2021,,6774,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15966,-64.59454,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,6775,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15967,-64.59382,0,,,soft,1,0,0,,,
EAC_2019_2021,,6776,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15986,-64.59345,0,,,soft,1,0,0,,,
EAC_2019_2021,,6777,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15975,-64.59347,0,,,mixed,2,0,0,,,
EAC_2019_2021,,6778,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15993,-64.59309,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6779,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15964,-64.59278,0,,,mixed,2,0,0,,,
EAC_2019_2021,,6780,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15956,-64.59233,0,,,soft,1,0,0,,,
EAC_2019_2021,,6781,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15969,-64.59209,0,,,soft,1,0,0,,,
EAC_2019_2021,,6782,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15893,-64.59116,0,,,soft,1,0,0,,,
EAC_2019_2021,,6783,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.15869,-64.59103,0,,,mixed,2,0,0,,,
EAC_2019_2021,,6784,Port Medway,,2020,9,9,Opportunistic kayak survey,,,44.1586,-64.5909,0,,,mixed,2,0,0,,,
EAC_2019_2021,,6785,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.14786,-64.61072,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6786,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.14853,-64.61147,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6787,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.14921,-64.61136,1,,,soft,1,15,2,,,
EAC_2019_2021,,6788,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.14925,-64.61192,1,,,soft,1,37.5,3,,,
EAC_2019_2021,,6789,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.14899,-64.61226,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6790,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.14951,-64.61183,1,,,soft,1,62.5,4,,,
EAC_2019_2021,,6791,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.14946,-64.61211,1,,,soft,1,15,2,,,
EAC_2019_2021,,6792,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.15048,-64.61313,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6793,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.14951,-64.61219,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6794,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.15261,-64.61452,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6795,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.15274,-64.61543,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6796,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.1528,-64.61545,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6797,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.15326,-64.61515,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6798,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.15349,-64.6152,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6799,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.15408,-64.61581,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6800,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.15379,-64.61559,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6801,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.15378,-64.61557,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6802,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.15377,-64.61489,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6803,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.15386,-64.61478,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6804,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.15412,-64.6148,0,,,soft,1,NA,NA,,,
EAC_2019_2021,,6805,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.15426,-64.61483,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6806,Port Medway,,2020,9,12,Opportunistic kayak survey,,,44.14688,-64.60912,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6807,Port Medway,,2020,9,13,Opportunistic kayak survey,,,44.14761,-64.61056,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,6808,Port Medway,,2020,9,13,Opportunistic kayak survey,,,44.14786,-64.61106,1,,,soft,1,2.5,1,,,
EAC_2019_2021,,6809,Port Medway,,2020,9,13,Opportunistic kayak survey,,,44.14776,-64.60982,1,,,soft,1,15,2,,,
EAC_2019_2021,,6810,Port Medway,,2020,9,13,Opportunistic kayak survey,,,44.14799,-64.61096,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6811,Voglers Cove,,2021,7,7,Opportunistic kayak survey,,,44.15563,-64.53499,1,,,soft,1,NA,NA,,,
EAC_2019_2021,,6812,Voglers Cove,,2021,7,7,Opportunistic kayak survey,,,44.15572,-64.53484,1,,,soft,1,87.5,5,,,
EAC_2019_2021,,6813,Voglers Cove,,2021,7,7,Opportunistic kayak survey,,,44.15594,-64.53419,0,,,soft,1,0,0,,,
EAC_2019_2021,,6814,Voglers Cove,,2021,7,7,Opportunistic kayak survey,,,44.15607,-64.5339,0,,,soft,1,0,0,,,
EAC_2019_2021,,6815,Voglers Cove,,2021,7,7,Opportunistic kayak survey,,,44.15725,-64.53256,0,,,soft,1,0,0,,,
